kode,periode,year_range,builtUp,tC_treeCover,tC_schrub,tC_bare,tC_grass,tC_crop,treatment,after,w,treated
LEMBANG_CIBOGO,9,2021_2024,88.1569411764706,10239.730339341178,213.84646062352937,23.812610823529408,127.19253021176463,1632.5631751764702,1,1,1.0,1
LEMBANG_CIBOGO,8,2017_2020,63.01447058823529,13702.621173035295,151.71708652941174,24.975114352941173,136.59703778823524,1665.3646023529418,1,1,1.0,1
LEMBANG_CIBOGO,7,2013_2016,52.208470588235286,14996.704077741171,195.1335178941176,16.03657694117647,161.74756277647046,1577.3568811764712,1,0,1.0,0
LEMBANG_CIBOGO,6,2009_2012,48.03035294117647,10097.828450258825,35.5325523882353,25.544422588235296,206.83249192941165,1751.5611038823529,1,0,1.0,0
LEMBANG_CIBOGO,5,2005_2008,42.94658823529412,21643.52936781177,105.67603471764704,4.722869647058824,136.1559068470588,1468.899133764706,1,0,1.0,0
LEMBANG_CIBOGO,4,2001_2004,33.69317647058824,24409.43320828235,71.52591600000001,3.3111444705882347,134.31864698823526,1372.8885345882356,1,0,1.0,0
LEMBANG_CIBOGO,3,1997_2000,24.603529411764708,42143.88003585882,0.0,0.0,58.20436538823528,151.41636670588235,1,0,1.0,0
LEMBANG_CIBOGO,2,1993_1996,8.10635294117647,47849.67478291763,0.0,0.20304,20.183592635294115,181.82411152941177,1,0,1.0,0
LEMBANG_CIBOGO,1,1989_1992,0.9878823529411764,49969.77787482351,0.0,0.0,6.03978974117647,221.24805988235295,1,0,1.0,0
LEMBANG_CIKAHURIPAN,9,2021_2024,164.84858823529416,89304.7622412707,1004.6385907411762,62.784745411764696,245.75371058823535,3710.8698991764686,1,1,1.0,1
LEMBANG_CIKAHURIPAN,8,2017_2020,109.65211764705882,100917.46116338825,616.0244647764706,56.021522823529395,242.72977482352945,3956.8207609411743,1,1,1.0,1
LEMBANG_CIKAHURIPAN,7,2013_2016,91.74176470588232,95537.76953760002,1083.6276450352946,51.58848282352941,328.13070458823523,3793.906739999999,1,0,1.0,0
LEMBANG_CIKAHURIPAN,6,2009_2012,89.8115294117647,94396.09122381185,143.1119378117647,57.83972611764706,391.8084610588237,3881.092630235295,1,0,1.0,0
LEMBANG_CIKAHURIPAN,5,2005_2008,82.26776470588234,130794.64711284706,316.9679983411765,5.904482823529411,233.7172339764706,1794.2963128235294,1,0,1.0,0
LEMBANG_CIKAHURIPAN,4,2001_2004,75.10341176470588,132828.18947534118,170.04935911764704,6.7986550588235275,263.4521533411765,1423.9457791764703,1,0,1.0,0
LEMBANG_CIKAHURIPAN,3,1997_2000,53.62658823529413,156216.20607656473,35.081758799999996,0.40608,143.9918740235294,326.6019991764707,1,0,1.0,0
LEMBANG_CIKAHURIPAN,2,1993_1996,37.98741176470588,166095.78607439998,12.772485,0.3658701176470588,50.98194063529411,434.6368627058824,1,0,1.0,0
LEMBANG_CIKAHURIPAN,1,1989_1992,21.58905882352941,171900.54858875295,5.108994,0.10152,22.50171889411764,351.56810611764706,1,0,1.0,0
LEMBANG_WANGUNHARJA,9,2021_2024,53.41870588235293,62781.112070682335,749.2890670941177,16.358654117647056,134.37589298823528,5240.105786117646,1,1,1.0,1
LEMBANG_WANGUNHARJA,8,2017_2020,40.29494117647058,73528.20369868237,187.6102737882353,10.858658823529412,172.89234875294116,4562.629848705882,1,1,1.0,1
LEMBANG_WANGUNHARJA,7,2013_2016,29.922,72533.27467482351,382.1627688352942,11.459020235294116,228.3347630117647,4112.896829294119,1,0,1.0,0
LEMBANG_WANGUNHARJA,6,2009_2012,27.93776470588235,70372.25721148227,114.24111289411763,15.8689694117647,298.2543539294118,3749.136901058825,1,0,1.0,0
LEMBANG_WANGUNHARJA,5,2005_2008,28.10117647058824,86299.71995901172,53.64443699999999,9.497892705882352,126.9621992470588,3752.5838036470623,1,0,1.0,0
LEMBANG_WANGUNHARJA,4,2001_2004,24.12,87033.6395301176,40.871952,4.280560941176471,203.48730508235292,2949.2320902352953,1,0,1.0,0
LEMBANG_WANGUNHARJA,3,1997_2000,14.76,117771.12371562346,12.772485,0.0,115.81471934117644,57.73561835294117,1,0,1.0,0
LEMBANG_WANGUNHARJA,2,1993_1996,7.65,127149.57479731756,0.0,0.0,22.04711830588235,42.81499835294117,1,0,1.0,0
LEMBANG_WANGUNHARJA,1,1989_1992,2.16,128715.40068522346,0.0,0.0,11.305074776470583,77.69095023529411,1,0,1.0,0
LEMBANG_SUKAJAYA,9,2021_2024,98.46635294117644,48564.147043482306,252.81506191764703,35.90384188235294,141.87107809411762,2153.36462364706,1,1,1.0,1
LEMBANG_SUKAJAYA,8,2017_2020,59.93576470588235,49750.779229411724,152.64872661176472,43.323958588235286,153.0953349882352,2685.7355368235285,1,1,1.0,1
LEMBANG_SUKAJAYA,7,2013_2016,48.520588235294106,53942.62681905881,303.86493137647057,33.65089411764706,204.97435411764707,1822.7492170588228,1,0,1.0,0
LEMBANG_SUKAJAYA,6,2009_2012,43.70011764705882,47899.01439868231,25.36465256470588,41.95483200000001,254.94270381176463,2226.9464191764705,1,0,1.0,0
LEMBANG_SUKAJAYA,5,2005_2008,35.83411764705883,67959.17490409402,120.8427345529412,4.718490352941175,194.32053677647056,1021.6076703529416,1,0,1.0,0
LEMBANG_SUKAJAYA,4,2001_2004,32.458588235294116,66151.38292390583,72.0368154,6.2862776470588235,222.2646665647059,1026.2992877647062,1,0,1.0,0
LEMBANG_SUKAJAYA,3,1997_2000,25.57835294117647,81412.09722635287,5.108994,0.0,134.73014470588228,288.1435027058824,1,0,1.0,0
LEMBANG_SUKAJAYA,2,1993_1996,12.513176470588231,90784.3159355293,7.663491,0.1544696470588235,52.28108809411764,259.3155882352941,1,0,1.0,0
LEMBANG_SUKAJAYA,1,1989_1992,3.068470588235294,96663.23214141167,2.554497,0.0,15.200496705882353,106.4470542352941,1,0,1.0,0
LEMBANG_PAGERWANGI,9,2021_2024,71.51152941176473,31481.79104414116,415.52149436470586,23.789121882352937,148.5264307058823,2110.190572941177,1,1,1.0,1
LEMBANG_PAGERWANGI,8,2017_2020,38.22705882352941,36745.02963529409,136.2899281764706,18.816632470588228,131.93519294117647,2662.740228352941,1,1,1.0,1
LEMBANG_PAGERWANGI,7,2013_2016,28.63023529411765,36869.21542842351,185.99743450588235,13.607661176470586,165.92045943529405,2524.6965670588233,1,0,1.0,0
LEMBANG_PAGERWANGI,6,2009_2012,24.747529411764702,36243.09281901176,54.3256362,11.143312941176472,199.50028955294115,2455.4792523529422,1,0,1.0,0
LEMBANG_PAGERWANGI,5,2005_2008,20.616000000000003,54437.46565552937,112.9087674,1.82736,107.38810814117642,1264.5424923529413,1,0,1.0,0
LEMBANG_PAGERWANGI,4,2001_2004,15.76270588235294,57980.51172465879,20.435976,0.7357214117647057,110.06048611764705,948.2492851764704,1,0,1.0,0
LEMBANG_PAGERWANGI,3,1997_2000,7.491882352941178,71627.67632371765,7.663491,0.0,44.95427357647058,44.538449647058826,1,0,1.0,0
LEMBANG_PAGERWANGI,2,1993_1996,4.937294117647059,71959.6655745882,0.0,0.0,35.741034988235285,171.6429825882353,1,0,1.0,0
LEMBANG_PAGERWANGI,1,1989_1992,0.5011764705882353,75176.03145091761,2.554497,0.0,13.772040635294116,85.45445999999998,1,0,1.0,0
LEMBANG_MEKARWANGI,9,2021_2024,24.322235294117647,46424.19269096473,481.1169702705881,9.757465411764707,58.89064390588234,1417.8099734117648,1,1,1.0,1
LEMBANG_MEKARWANGI,8,2017_2020,11.52635294117647,51781.840184329456,105.73614052941174,3.5289148235294117,38.17028583529411,1660.4735114117643,1,1,1.0,1
LEMBANG_MEKARWANGI,7,2013_2016,8.424,50523.30488583532,201.09401089411767,3.2478437647058818,51.235843482352934,1679.5112650588237,1,0,1.0,0
LEMBANG_MEKARWANGI,6,2009_2012,8.456470588235293,47201.16179816474,74.80168274117646,1.92888,66.63165007058824,2082.743015294118,1,0,1.0,0
LEMBANG_MEKARWANGI,5,2005_2008,5.76,61329.66175990585,46.231386882352936,0.20304,30.54646559999999,675.0662971764706,1,0,1.0,0
LEMBANG_MEKARWANGI,4,2001_2004,3.42,63914.24972583525,29.90264135294118,0.30456,24.706700117647053,450.7623028235294,1,0,1.0,0
LEMBANG_MEKARWANGI,3,1997_2000,0.9,68206.04610437644,0.0,0.0,19.133633647058826,10.268897294117648,1,0,1.0,0
LEMBANG_MEKARWANGI,2,1993_1996,0.18,68059.87388597643,2.554497,0.0,19.30200423529412,42.72722999999999,1,0,1.0,0
LEMBANG_MEKARWANGI,1,1989_1992,0.0,69095.60186696464,0.0,0.0,10.668633952941176,7.907130705882354,1,0,1.0,0
LEMBANG_SUNTENJAYA,9,2021_2024,37.63764705882353,175848.4103357646,2398.4122244823525,20.454886588235293,349.83367341176455,3788.082112941176,1,1,1.0,1
LEMBANG_SUNTENJAYA,8,2017_2020,24.50717647058823,203682.58994964705,633.8658732352942,20.264984470588235,270.98101256470585,3430.035106588235,1,1,1.0,1
LEMBANG_SUNTENJAYA,7,2013_2016,17.520705882352942,199733.34323096467,1244.8514674588232,11.439910588235293,288.71380291764694,3688.185769411765,1,0,1.0,0
LEMBANG_SUNTENJAYA,6,2009_2012,18.44576470588235,201039.83317355296,328.8388961647059,13.482652235294116,354.7413393176469,3307.582296352941,1,0,1.0,0
LEMBANG_SUNTENJAYA,5,2005_2008,18.509647058823532,227386.03384884697,199.28081890588237,1.5228,198.88472668235295,1966.6574001176468,1,0,1.0,0
LEMBANG_SUNTENJAYA,4,2001_2004,10.645764705882351,237562.40173425872,93.08386715294117,0.60912,202.9956629647059,793.6174051764704,1,0,1.0,0
LEMBANG_SUNTENJAYA,3,1997_2000,4.887882352941177,255191.18676479987,12.772485,0.0,79.0223784,31.245533647058828,1,0,1.0,0
LEMBANG_SUNTENJAYA,2,1993_1996,3.78,260528.23280456473,3.0052905882352943,0.0,15.960858282352934,73.24668000000001,1,0,1.0,0
LEMBANG_SUNTENJAYA,1,1989_1992,0.72,261622.7643744,0.0,0.0,11.800757788235291,42.76712470588236,1,0,1.0,0
LEMBANG_LANGENSARI,9,2021_2024,81.6765882352941,16065.555964517642,261.10966394117645,25.009750588235296,152.90945385882355,1994.360283882353,1,1,1.0,1
LEMBANG_LANGENSARI,8,2017_2020,56.92094117647058,19356.76801821176,112.04725076470588,24.36559623529412,162.66753967058824,2122.63772117647,1,1,1.0,1
LEMBANG_LANGENSARI,7,2013_2016,40.297058823529404,21887.803746211757,134.7171594352941,17.02749176470588,192.0374316,1929.5553236470585,1,0,1.0,0
LEMBANG_LANGENSARI,6,2009_2012,38.72823529411765,17624.687822682354,22.91033191764706,21.921552000000005,236.03266630588237,2024.2095028235296,1,0,1.0,0
LEMBANG_LANGENSARI,5,2005_2008,37.17423529411764,34499.58660719997,89.15695411764705,3.913098352941176,136.21854070588233,1216.7965083529411,1,0,1.0,0
LEMBANG_LANGENSARI,4,2001_2004,30.207882352941176,34492.373213082356,36.50426301176471,3.335827764705882,158.51282703529407,1164.6621067058827,1,0,1.0,0
LEMBANG_LANGENSARI,3,1997_2000,21.130235294117647,49261.768815388226,5.108994,0.0,101.19813183529408,98.6596076470588,1,0,1.0,0
LEMBANG_LANGENSARI,2,1993_1996,12.41294117647059,55623.86701284705,5.108994,0.10152,43.081992635294114,102.55333094117648,1,0,1.0,0
LEMBANG_LANGENSARI,1,1989_1992,2.7225882352941175,59482.05184418822,2.554497,0.0,21.595211647058825,46.79648999999999,1,0,1.0,0
LEMBANG_CIKIDANG,9,2021_2024,46.3115294117647,75398.60793981182,607.9903212705882,12.659743058823528,119.56197515294116,4559.198903999999,1,1,1.0,1
LEMBANG_CIKIDANG,8,2017_2020,35.82070588235294,84206.85464329417,134.50678909411766,14.079032470588237,137.6173635529412,3945.2034225882335,1,1,1.0,1
LEMBANG_CIKIDANG,7,2013_2016,29.47058823529412,83804.75120160003,268.3824671647059,10.680302117647056,169.7721050117647,3724.896877764705,1,0,1.0,0
LEMBANG_CIKIDANG,6,2009_2012,26.067882352941172,84714.15822480005,122.32534457647058,17.10671717647059,225.45697291764685,3001.8691651764707,1,0,1.0,0
LEMBANG_CIKIDANG,5,2005_2008,26.15788235294118,97832.09052423536,25.54497,9.778167529411764,107.56186658823528,2808.80272552941,1,0,1.0,0
LEMBANG_CIKIDANG,4,2001_2004,24.12,101158.85018414128,22.990473,6.939588705882351,113.58818668235295,2382.424066941178,1,0,1.0,0
LEMBANG_CIKIDANG,3,1997_2000,12.33,126434.46775807063,5.108994,0.0,51.40825496470587,44.18737623529412,1,0,1.0,0
LEMBANG_CIKIDANG,2,1993_1996,3.96,130437.78607905886,0.0,0.0,19.921607999999996,56.98559788235294,1,0,1.0,0
LEMBANG_CIKIDANG,1,1989_1992,1.17,131581.3110217412,2.554497,0.0,8.5869,94.19937952941176,1,0,1.0,0
LEMBANG_KAYUAMBON,9,2021_2024,109.26776470588234,3164.4871458352936,48.33509029411764,23.871134117647056,90.86489209411764,676.4067592941178,1,1,1.0,1
LEMBANG_KAYUAMBON,8,2017_2020,85.82752941176471,3515.462050023529,24.19258923529412,28.02708423529411,110.13254872941174,869.7205461176471,1,1,1.0,1
LEMBANG_KAYUAMBON,7,2013_2016,70.01894117647059,4791.6557373176465,48.46531955294116,24.197590588235293,130.87243778823526,862.3559834117649,1,0,1.0,0
LEMBANG_KAYUAMBON,6,2009_2012,63.5615294117647,2869.6035943058814,2.554497,32.90044235294117,153.77757261176473,864.8773288235294,1,0,1.0,0
LEMBANG_KAYUAMBON,5,2005_2008,65.02058823529413,7800.218155905881,48.52542536470589,9.90198211764706,139.70583232941175,741.1798037647058,1,0,1.0,0
LEMBANG_KAYUAMBON,4,2001_2004,56.29235294117648,9684.298992282347,12.772485,6.991344,144.6000285882353,706.8224830588237,1,0,1.0,0
LEMBANG_KAYUAMBON,3,1997_2000,42.60741176470588,19437.211789411773,5.108994,0.0,114.7358006117647,167.73330141176467,1,0,1.0,0
LEMBANG_KAYUAMBON,2,1993_1996,30.49835294117647,21941.47139844707,7.663491,0.20304,96.95923390588236,299.7289252941176,1,0,1.0,0
LEMBANG_KAYUAMBON,1,1989_1992,16.004470588235293,26736.41644348237,0.0,0.20304,80.63469515294116,163.91936752941174,1,0,1.0,0
LEMBANG_LEMBANG,9,2021_2024,105.53117647058826,3130.4399255999992,35.051705894117646,17.01116894117647,60.949479458823504,567.9968855294119,1,1,1.0,1
LEMBANG_LEMBANG,8,2017_2020,95.70247058823529,4059.4673807999993,10.217988,17.753658352941173,59.08191289411763,719.2855891764708,1,1,1.0,1
LEMBANG_LEMBANG,7,2013_2016,86.98341176470586,3450.426088658824,33.108284647058824,15.859812705882357,79.18266720000001,784.2261914117647,1,0,1.0,0
LEMBANG_LEMBANG,6,2009_2012,80.77799999999999,4142.738802494118,5.108994,18.229408941176462,97.74922870588232,583.635610235294,1,0,1.0,0
LEMBANG_LEMBANG,5,2005_2008,80.4395294117647,7187.887556047058,37.40585018823529,2.7796574117647057,89.14953254117641,556.0444316470588,1,0,1.0,0
LEMBANG_LEMBANG,4,2001_2004,74.91564705882351,8303.135993788235,16.0081812,3.3887774117647056,93.8100304235294,476.34278823529394,1,0,1.0,0
LEMBANG_LEMBANG,3,1997_2000,64.59988235294117,14758.54665755294,12.772485,0.0,72.01816192941179,145.6555711764706,1,0,1.0,0
LEMBANG_LEMBANG,2,1993_1996,56.80023529411764,16219.345527105885,7.663491,0.0,62.323383458823514,238.92939352941175,1,0,1.0,0
LEMBANG_LEMBANG,1,1989_1992,29.479764705882346,22606.77716470588,7.663491,0.10152,38.77709343529411,250.3233215294118,1,0,1.0,0
NGAMPRAH_NGAMPRAH,9,2021_2024,39.21882352941178,3913.295162399997,176.84131584705884,23.70989647058823,45.6513278117647,2457.370261411765,1,1,,1
NGAMPRAH_NGAMPRAH,8,2017_2020,19.75976470588235,7597.550634776471,5.108994,18.334511999999993,54.84503541176473,2523.4678101176464,1,1,,1
NGAMPRAH_NGAMPRAH,7,2013_2016,15.54529411764706,7591.895333788236,7.663491,11.472158117647057,58.58016854117649,2710.773454235295,1,0,,0
NGAMPRAH_NGAMPRAH,6,2009_2012,15.016941176470588,10092.634806494125,0.5910404823529412,8.536040470588235,45.11388889411765,2600.9672657647056,1,0,,0
NGAMPRAH_NGAMPRAH,5,2005_2008,15.660705882352945,13582.128637694115,2.554497,0.9614541176470588,25.957356847058826,2481.1315482352957,1,0,,0
NGAMPRAH_NGAMPRAH,4,2001_2004,15.348,15315.18985482352,5.108994,1.2325722352941175,19.01173334117647,2323.395860117648,1,0,,0
NGAMPRAH_NGAMPRAH,3,1997_2000,5.881764705882353,31749.840769552942,0.0,0.0,11.237726541176468,385.91744788235303,1,0,,0
NGAMPRAH_NGAMPRAH,2,1993_1996,2.5312941176470587,31730.566580470582,0.0,0.0,4.022710094117646,549.804899647059,1,0,,0
NGAMPRAH_NGAMPRAH,1,1989_1992,0.36,32841.890931811744,0.0,0.0,1.7490336705882346,472.1698020000001,1,0,,0
NGAMPRAH_BOJONGKONENG,9,2021_2024,19.59811764705882,18125.58591021174,270.53625875294114,6.084830117647058,29.761858658823524,1955.8219979999997,1,1,,1
NGAMPRAH_BOJONGKONENG,8,2017_2020,12.167294117647058,16918.81392790587,22.91033191764706,5.8754202352941185,40.14089519999999,2369.1311509411757,1,1,,1
NGAMPRAH_BOJONGKONENG,7,2013_2016,9.724588235294116,20329.710616799992,42.08408587058825,3.407488941176471,59.29608028235295,1759.9948447058812,1,0,,0
NGAMPRAH_BOJONGKONENG,6,2009_2012,6.2011764705882335,26267.718947294103,25.75534034117647,2.296740705882353,46.32885105882355,1207.516999764705,1,0,,0
NGAMPRAH_BOJONGKONENG,5,2005_2008,7.191176470588235,28746.471994729403,9.606912247058824,0.3288451764705881,23.59680119999999,1164.0237914117636,1,0,,0
NGAMPRAH_BOJONGKONENG,4,2001_2004,8.175529411764705,31322.692423482335,2.554497,0.4144404705882352,15.057044964705876,890.6413298823531,1,0,,0
NGAMPRAH_BOJONGKONENG,3,1997_2000,3.555529411764707,39059.663539764704,0.0,0.0,6.467451035294118,37.42921305882353,1,0,,0
NGAMPRAH_BOJONGKONENG,2,1993_1996,2.6594117647058826,39088.22858047061,0.0,0.0,0.5906440235294116,123.3624095294118,1,0,,0
NGAMPRAH_BOJONGKONENG,1,1989_1992,1.2607058823529411,38849.43638160001,0.0,0.0,0.5273366823529411,188.74983247058825,1,0,,0
NGAMPRAH_MEKARSARI,9,2021_2024,19.692705882352943,1320.743609364706,59.47470074117647,6.0382503529411755,32.09749545882353,764.167133294118,1,1,,1
NGAMPRAH_MEKARSARI,8,2017_2020,10.388470588235291,1954.65668442353,0.0,12.041068235294116,38.74746021176471,735.1397452941176,1,1,,1
NGAMPRAH_MEKARSARI,7,2013_2016,7.267058823529411,2518.0516185882357,2.554497,14.645952,34.81499675294118,720.1552937647056,1,0,,0
NGAMPRAH_MEKARSARI,6,2009_2012,2.1998823529411764,4437.391525411765,0.0,1.7258399999999998,36.394986352941174,811.5859807058825,1,0,,0
NGAMPRAH_MEKARSARI,5,2005_2008,1.7156470588235293,6108.302138823529,2.554497,0.10152,13.868348611764702,888.9019207058826,1,0,,0
NGAMPRAH_MEKARSARI,4,2001_2004,1.2049411764705882,7202.025808517646,0.0,0.10152,10.066540729411765,796.2983294117647,1,0,,0
NGAMPRAH_MEKARSARI,3,1997_2000,0.0261176470588235,13774.178042682346,0.0,0.0,0.0,35.538204,1,0,,0
NGAMPRAH_MEKARSARI,2,1993_1996,0.0,13674.402375247057,0.0,0.0,0.0410824235294117,49.43751952941176,1,0,,0
NGAMPRAH_MEKARSARI,1,1989_1992,0.0,13560.37304103529,0.0,0.0,0.515214,59.586732705882355,1,0,,0
NGAMPRAH_TANIMULYA,9,2021_2024,64.87235294117649,198.6280204235294,0.0,12.048632470588236,7.067523811764705,290.2738800000001,1,1,,1
NGAMPRAH_TANIMULYA,8,2017_2020,53.99505882352942,347.57018216470584,0.0,12.267597176470586,15.925837199999998,406.2477899999999,1,1,,1
NGAMPRAH_TANIMULYA,7,2013_2016,48.62964705882352,608.8681706823529,0.0,15.685437176470586,9.391711411764703,500.32748541176466,1,0,,0
NGAMPRAH_TANIMULYA,6,2009_2012,40.76117647058823,832.0794382588235,0.0,15.12289694117647,16.006655082352943,580.2525391764705,1,0,,0
NGAMPRAH_TANIMULYA,5,2005_2008,39.51352941176471,1645.750294729412,0.0,2.241402352941176,8.218505152941177,846.390122117647,1,0,,0
NGAMPRAH_TANIMULYA,4,2001_2004,34.26070588235294,2531.843628141177,0.0,3.4122663529411756,7.012971741176469,833.4403005882351,1,0,,0
NGAMPRAH_TANIMULYA,3,1997_2000,27.3864705882353,5269.240135058822,0.0,0.40608,11.187215364705882,621.1525916470586,1,0,,0
NGAMPRAH_TANIMULYA,2,1993_1996,7.86564705882353,5365.841909082354,0.0,0.7106399999999999,4.343961176470587,1124.0732329411762,1,0,,0
NGAMPRAH_TANIMULYA,1,1989_1992,0.99,8755.386951388235,0.0,0.10152,6.717312988235294,794.9419094117646,1,0,,0
NGAMPRAH_SUKATANI,9,2021_2024,14.20941176470588,1134.7534554352942,52.2820386,11.909689411764704,5.836398070588234,808.9289932941176,1,1,,1
NGAMPRAH_SUKATANI,8,2017_2020,8.261294117647061,1842.5316862588236,0.0,9.446933647058822,10.32381098823529,883.3725144705882,1,1,,1
NGAMPRAH_SUKATANI,7,2013_2016,7.148117647058823,1845.5901653647056,0.0,8.097314823529413,10.812085694117648,929.3790892941178,1,0,,0
NGAMPRAH_SUKATANI,6,2009_2012,4.990941176470588,2201.239348941177,0.0,7.841723294117648,18.85211802352941,838.8420437647059,1,0,,0
NGAMPRAH_SUKATANI,5,2005_2008,5.597294117647059,4003.318320988235,0.0,2.2991294117647056,8.517531317647057,809.4875191764704,1,0,,0
NGAMPRAH_SUKATANI,4,2001_2004,6.479294117647058,4836.263366541175,0.0,2.8142936470588236,4.937299129411764,706.4714096470589,1,0,,0
NGAMPRAH_SUKATANI,3,1997_2000,2.476941176470588,8637.952895152943,0.0,0.0,6.037769294117647,314.67348211764704,1,0,,0
NGAMPRAH_SUKATANI,2,1993_1996,0.6176470588235293,9429.002547670589,0.0,0.0,3.5256801176470587,277.0926691764707,1,0,,0
NGAMPRAH_SUKATANI,1,1989_1992,0.658235294117647,9220.333482635291,0.0,0.0,0.4721111294117646,341.20346152941175,1,0,,0
NGAMPRAH_PAKUHAJI,9,2021_2024,59.47835294117648,8330.373769976468,158.1383907529412,23.441963294117645,108.57478404705884,2112.9592655294105,1,1,,1
NGAMPRAH_PAKUHAJI,8,2017_2020,32.16741176470588,12555.51838687058,48.52542536470588,16.85868988235294,114.79978143529412,2291.6795689411747,1,1,,1
NGAMPRAH_PAKUHAJI,7,2013_2016,20.18011764705882,17323.283362870585,28.099466999999997,11.230102588235294,126.60592708235288,1892.660699647059,1,0,,0
NGAMPRAH_PAKUHAJI,6,2009_2012,13.545176470588231,16348.609549694116,9.426594811764703,6.099162352941175,121.65785223529411,2353.747752352942,1,0,,0
NGAMPRAH_PAKUHAJI,5,2005_2008,9.27,25937.9225682353,12.772485,0.7592103529411763,60.682780447058825,1951.2660225882355,1,0,,0
NGAMPRAH_PAKUHAJI,4,2001_2004,5.996117647058822,24985.58142324706,7.663491,0.7393044705882352,43.73257658823528,2362.237345764707,1,0,,0
NGAMPRAH_PAKUHAJI,3,1997_2000,1.5091764705882351,45273.16581839999,0.0,0.0,9.506876894117644,84.99168141176472,1,0,,0
NGAMPRAH_PAKUHAJI,2,1993_1996,0.7895294117647059,45764.31139708236,0.0,0.0,4.173570141176469,96.53720929411767,1,0,,0
NGAMPRAH_PAKUHAJI,1,1989_1992,0.0,45990.9850938353,0.0,0.0,2.1888176470588236,106.55875941176474,1,0,,0
NGAMPRAH_CIMANGGU,9,2021_2024,30.745058823529405,25920.26417943529,495.0314656941176,18.005268705882358,86.26904851764704,4409.13895729412,1,1,,1
NGAMPRAH_CIMANGGU,8,2017_2020,12.86329411764706,29057.109599011754,40.871952,14.337012705882357,98.32775004705876,4672.061026941179,1,1,,1
NGAMPRAH_CIMANGGU,7,2013_2016,5.77164705882353,35652.46010865884,53.163590505882354,7.1947821176470566,137.23347861176475,3592.893274941176,1,0,,0
NGAMPRAH_CIMANGGU,6,2009_2012,3.680823529411765,45155.21239778822,27.50842651764706,3.770970352941176,111.82231595294118,2716.3587130588257,1,0,,0
NGAMPRAH_CIMANGGU,5,2005_2008,4.390588235294119,52229.9362269177,23.58151348235294,0.81216,43.38842710588234,2595.3022175294127,1,0,,0
NGAMPRAH_CIMANGGU,4,2001_2004,5.880000000000001,53688.59993181179,2.554497,0.8953665882352941,33.28147743529412,2494.767558705882,1,0,,0
NGAMPRAH_CIMANGGU,3,1997_2000,1.2815294117647058,73253.22911491763,0.0,0.0,7.045298894117646,224.40772058823532,1,0,,0
NGAMPRAH_CIMANGGU,2,1993_1996,0.3868235294117647,71751.5158739294,0.0,0.0,3.263021999999999,497.080056352941,1,0,,0
NGAMPRAH_CIMANGGU,1,1989_1992,0.0,70248.64848988233,2.554497,0.0,3.724357411764706,706.1203362352937,1,0,,0
NGAMPRAH_CILAME,9,2021_2024,79.05211764705884,10146.302458729406,168.51666091764704,27.254736,139.6344432,3416.646443294116,1,1,,1
NGAMPRAH_CILAME,8,2017_2020,43.00623529411764,15288.18290724706,49.276748011764695,24.53121317647059,140.99353058823527,3654.043880117648,1,1,,1
NGAMPRAH_CILAME,7,2013_2016,28.92494117647058,24209.24709472941,51.80119210588235,16.671574588235295,159.48466207058826,2675.338976470588,1,0,,0
NGAMPRAH_CILAME,6,2009_2012,28.10858823529412,26954.838017364706,25.02405296470588,8.698870588235291,122.09628924705882,2938.2371092941185,1,0,,0
NGAMPRAH_CILAME,5,2005_2008,20.7624705882353,32440.710804564707,22.990473,3.2191792941176463,55.235655176470566,3249.359962588236,1,0,,0
NGAMPRAH_CILAME,4,2001_2004,13.602000000000006,37899.57664418823,10.217988,1.1951491764705884,38.20059254117648,2909.018226705883,1,0,,0
NGAMPRAH_CILAME,3,1997_2000,0.8710588235294117,63142.531969552874,0.0,0.0,6.839213294117647,110.22109341176473,1,0,,0
NGAMPRAH_CILAME,2,1993_1996,0.2343529411764706,61528.00124456467,2.554497,0.10152,2.0783665411764707,400.1837947058823,1,0,,0
NGAMPRAH_CILAME,1,1989_1992,0.0,61543.35134724701,0.0,0.0,2.7478079999999996,399.49760576470584,1,0,,0
PADALARANG_TAGOGAPU,9,2021_2024,3.828705882352941,13426.954103435291,318.30034383529414,1.7903350588235294,31.52166804705882,1076.1357543529414,1,1,1.0,1
PADALARANG_TAGOGAPU,8,2017_2020,2.0964705882352943,15828.321858776462,7.082468152941175,1.21824,20.86583025882353,1168.8590297647058,1,1,1.0,1
PADALARANG_TAGOGAPU,7,2013_2016,1.08,18787.544661599983,15.326982,0.7106399999999999,20.205144070588233,794.1120995294116,1,0,1.0,0
PADALARANG_TAGOGAPU,6,2009_2012,0.09,22617.683816611763,34.16013635294117,0.0,13.448095623529408,366.20946317647054,1,0,1.0,0
PADALARANG_TAGOGAPU,5,2005_2008,0.4108235294117647,22673.198097741173,2.554497,0.0,10.02545830588235,417.0034027058824,1,0,1.0,0
PADALARANG_TAGOGAPU,4,2001_2004,0.4108235294117647,24494.031894494114,5.108994,0.1648207058823529,2.9336891294117646,243.92421070588236,1,0,1.0,0
PADALARANG_TAGOGAPU,3,1997_2000,0.0,26335.40943769411,0.0,0.0,1.2021659999999998,26.49806364705882,1,0,1.0,0
PADALARANG_TAGOGAPU,2,1993_1996,0.0,26227.150818776463,0.0,0.0,0.515214,49.60507729411764,1,0,1.0,0
